174,2,8,It,Luigi Villoresi,2
174,3,24,Arg,Juan Manuel Fangio,3
174,4,22,USA,Harry Schell,4
174,5,32,Fr,Élie Bayol,5
174,6,16,Bel,Johnny Claes,6
174,7,18,Arg,Roberto Mieres,7
174,DQ,30,Mon,Louis Chiron,9
174,NC,12,Th,Prince Bira,8
174,R,28,Swz,Emmanuel de Graffenried,0
174,R,6,It,Giuseppe Farina,0
174,R,10,GB,Lance Macklin,0
174,R,2,Fr,Louis Rosier,0
174,R,20,Fr,Maurice Trintignant,0
174,R,26,GB,Peter Whitehead,0
174,R,14,Fr,Yves Giraud-Cabantous,0
175,1,29,Swz,Emmanuel de Graffenried,1
175,2,7,GB,Stirling Moss,2
175,3,47,Th,Prince Bira,2
175,4,5,GB,Tony Rolt,3
175,5,17,GB,Kenneth McAlpine,3
175,6,15,Fr,Louis Rosier,4
175,7,21,GB,Duncan Hamilton,4
175,8,35,GB,Bob Gerard,4
175,8,11,,James Scott-Douglas,4
175,10,41,,Eric Brandon,5
175,11,45,Bel,Jacques Swaters,5
175,12,19,Bel,Johnny Claes,5
175,13,37,,Horace Richards,5
175,14,25,,Frank Curtis,5
175,15,9,GB,Tom Cole,5
175,NC,43,,Geoff Richardson,6
175,R,33,,Bill Aston,0
175,R,3,Ger,Hans Stuck,0
175,R,31,,Joe Kelly,7
175,R,1,Arg,Roberto Mieres,0
176,1,12,GB,Mike Hawthorn,1
176,2,36,GB,Ken Wharton,2
176,3,18,GB,Roy Salvadori,2
176,4,10,GB,Peter Whitehead,3
176,5,16,Mon,Louis Chiron,3
176,6,28,,Bobby Baird,4
176,7,4,USA,Harry Schell,4
176,8,24,GB,Peter Collins,4
176,9,2,Fr,Maurice Trintignant,5
176,10,22,GB,Lance Macklin,5
176,11,14,,Ninian Sanderson,5
176,12,32,,Archie Bryde,5
176,13,44,,Gerry Dunham,5
176,14,42,,John Webb,6
176,R,20,,John Coombs,0
176,R,30,,Leslie Marr,0
177,1,12,GB,Mike Hawthorn,1
177,2,18,GB,Roy Salvadori,2
177,4,47,Th,Prince Bira,3
177,5,36,GB,Ken Wharton,3
177,5,3,GB,Tony Rolt,2
177,6,35,GB,Bob Gerard,4
177,7,17,GB,Kenneth McAlpine,5
177,8,10,GB,Peter Whitehead,5
177,9,7,GB,Stirling Moss,5
177,10,15,Fr,Louis Rosier,5
177,11,24,GB,Peter Collins,5
177,12,21,GB,Duncan Hamilton,5
177,13,28,,Bobby Baird,5
177,14,14,,Ninian Sanderson,6
177,15,19,Bel,Johnny Claes,6
177,16,45,Bel,Jacques Swaters,6
177,17,11,GB,Ian Stewart,7
177,18,41,,Eric Brandon,7
177,19,42,,John Webb,7
177,20,25,,Frank Curtis,8
177,21,44,,Gerry Dunham,8
177,R,32,,Archie Bryde,0
177,R,29,Swz,Emmanuel de Graffenried,9
177,R,37,,Horace Richards,0
177,R,22,GB,Lance Macklin,0
177,R,16,Mon,Louis Chiron,0
177,R,2,Fr,Maurice Trintignant,0
178,1,,It,Giuseppe Farina,1
178,2,,It,Alberto Ascari,2
178,3,,Arg,Juan Manuel Fangio,3
178,4,,Arg,José Froilán Gonzalez,4
178,5,,It,Luigi Villoresi,5
178,6,,,Raffaele Argenziano,6
178,7,,,Mario d'Apuzzio,7
178,8,,,Giuseppe Ruggiero,8
179,1,,It,Giuseppe Farina,1
179,2,,Arg,Juan Manuel Fangio,2
179,3,,Arg,José Froilán Gonzalez,2
179,4,,It,Luigi Villoresi,3
179,5,,It,Alberto Ascari,3
179,NC,,,Raffaele Argenziano,4
179,R,,,Giuseppe Ruggiero,0
179,R,,,Mario d'Apuzzio,0
180,1,28,GB,Duncan Hamilton,1
180,2,32,GB,Stirling Moss,2
180,3,7,,Jimmy Somervail,2
180,4,18,,Jock Lawrence,3
180,5,30,GB,John Lyons,3
180,6,34,,Geoff Richardson,3
180,7,16,,Gerry Dunham,3
180,8,2,,Joe Kelly,5
180,9,35,,Horace Richards,5
180,10,24,Swz,Ottorino Volonterio,5
180,R,8,,Archie Bryde,0
180,R,33,,Dick Odlum,0
181,1,1,GB,Mike Hawthorn,1
181,2,39,GB,Ken Wharton,2
181,3,36,,Bobby Baird,2
181,4,4,GB,Peter Whitehead,3
181,5,14,Mon,Louis Chiron,3
181,6,9,GB,Roy Salvadori,3
181,7,17,,James Scott-Douglas,3
181,8,5,,Graham Whitehead,3
181,9,37,,Torrie Large,4
181,10,10,GB,Kenneth McAlpine,4
181,R,6,Th,Prince Bira,0
181,R,25,Swz,Emmanuel de Graffenried,0
181,R,12,Bel,Jacques Swaters,0
181,R,27,GB,Lance Macklin,5
181,R,26,GB,Peter Collins,0
182,1,1,GB,Mike Hawthorn,1
182,2,39,GB,Ken Wharton,2
182,3,36,,Bobby Baird,2
182,4,4,GB,Peter Whitehead,3
182,5,14,Mon,Louis Chiron,3
182,6,28,GB,Duncan Hamilton,4
182,7,5,,Graham Whitehead,4
182,8,10,GB,Kenneth McAlpine,4
182,9,18,,Jock Lawrence,4
182,10,34,,Geoff Richardson,4
182,11,7,,Jimmy Somervail,5
182,12,17,,James Scott-Douglas,5
182,13,37,,Torrie Large,5
182,14,35,,Horace Richards,6
182,R,16,,Gerry Dunham,0
182,R,2,,Joe Kelly,0
182,R,9,GB,Roy Salvadori,0
183,1,2,Fr,Maurice Trintignant,1
183,2,34,,Roger Laurent,2
183,3,4,USA,Fred Wacker,2
183,4,8,Ger,Hans Stuck,3
183,5,26,Bel,Georges Berger,4
183,NC,22,Bel,Arthur Legat,6
183,NC,32,Bel,Johnny Claes,5
183,NC,10,,Ludwig Fischer,6
183,NC,12,,Paul Delabarre,5
183,NC,38,,Roger Meunier,5
183,R,1,Th,Prince Bira,7
183,R,28,,Camille Chard'Homme,0
183,R,24,,Ernest Loof,0
183,R,14,,Georges Mulnard,0
183,R,36,,Henri Oreiller,7
183,R,6,,Jacques Pollet,0
183,R,30,,Marcel Masuy,0
183,R,18,GB,Rodney Nuckey,0
183,R,16,,Serge Nersessian,0
183,R,23,Ger,Willi Heeks,0
184,1,11,GB,Tony Rolt,1
184,2,19,GB,Ken Wharton,2
184,3,5,GB,Lance Macklin,2
184,4,7,GB,Stirling Moss,3
184,5,25,,Bill Aston,3
184,6,9,,Torrie Large,4
184,R,21,,Archie Bryde,0
185,1,12,GB,Peter Whitehead,1
185,2,4,GB,Peter Collins,2
185,3,12,,Graham Whitehead,2
185,4,6,GB,Jack Fairman,3
185,5,18,,Leslie Marr,3
185,NC,16,GB,John Barber,4
185,R,17,GB,Alan Brown,0
185,R,8,,Bobby Baird,5
185,R,56,,Donald Bennett,0
185,R,14,GB,Tony Crook,0
186,1,11,GB,Tony Rolt,1
186,2,19,GB,Ken Wharton,2
186,3,10,GB,Peter Whitehead,2
186,4,5,GB,Lance Macklin,3
186,5,7,GB,Stirling Moss,3
186,6,12,,Graham Whitehead,4
186,7,4,GB,Peter Collins,4
186,8,25,,Bill Aston,4
186,9,6,GB,Jack Fairman,4
186,10,9,,Torrie Large,5
186,R,18,,Leslie Marr,6
187,1,17,Swz,Emmanuel de Graffenried,1
187,2,12,Bel,Paul Frère,2
187,3,11,GB,Peter Collins,2
187,4,34,Ger,Kurt Adolff,3
187,5,35,Ger,Edgar Barth,3
187,6,8,GB,Stirling Moss,4
187,7,24,Ger,Theo Helfrich,4
187,8,22,Ger,Wolfgang Seidel,4
187,9,9,USA,Fred Wacker,4
187,10,33,,Hans Blees,4
187,11,19,Th,Prince Bira,5
187,12,32,,Adolff Lang,6
187,R,29,,Ernst Lautenschlager,0
187,R,18,Brz,Chico Landi,0
187,R,31,Ger,Hans Herrmann,0
187,R,30,,Hans Klenk,0
187,R,21,Ger,Hans Stuck,0
187,R,10,GB,Lance Macklin,0
187,R,20,,Paul Pietsch,0
187,R,14,GB,Rodney Nuckey,0
187,R,23,Ger,Willi Heeks,0
188,1,,Fr,Louis Rosier,1
188,2,,Fr,Élie Bayol,2
188,3,,GB,Peter Whitehead,2
188,4,,Arg,Roberto Mieres,3
188,5,,GB,Tom Cole,3
188,6,,Bel,Charles de Tornaco,4
188,7,,Bel,Johnny Claes,4
188,8,,GB,John Lyons,4
188,R,,USA,Harry Schell,0
189,1,,Arg,Juan Manuel Fangio,1
189,2,,GB,Ken Wharton,2
189,3,,Fr,Louis Rosier,2
189,4,,Fr,Maurice Trintignant,3
189,5,,Arg,José Froilán Gonzalez,3
189,6,,Fr,Yves Giraud-Cabantous,4
189,7,,It,Giovanni de Riu,4
189,R,,It,Alberto Ascari,0
189,R,,GB,Duncan Hamilton,0
189,R,,It,Giuseppe Farina,0
190,1,5,Fr,Louis Rosier,1
190,4,6,Arg,Roberto Mieres,2
190,5,10,GB,Peter Whitehead,2
190,6,14,Bel,Johnny Claes,2
190,7,12,GB,Tom Cole,3
190,R,16,Bel,Charles de Tornaco,0
190,R,8,Fr,Élie Bayol,0
191,2,11,Arg,José Froilán Gonzalez,1
191,3,15,Fr,Maurice Trintignant,2
191,R,7,Arg,Juan Manuel Fangio,0
191,R,9,GB,Ken Wharton,3
191,R,17,Fr,Yves Giraud-Cabantous,0
192,1,,It,Alberto Ascari,1
192,2,,Arg,Juan Manuel Fangio,2
192,3,,It,Giuseppe Farina,3
192,4,,It,Luigi Villoresi,4
192,5,,Arg,José Froilán Gonzalez,5
192,6,,GB,Mike Hawthorn,6
192,7,,Swz,Emmanuel de Graffenried,7
192,8,,Fr,Louis Rosier,8
192,9,,GB,Stirling Moss,9
192,10,,USA,Harry Schell,10
192,11,,GB,Roy Salvadori,11
192,12,,Fr,Maurice Trintignant,12
192,13,,It,Felice Bonetto,13
192,14,,GB,Kenneth McAlpine,14
192,15,,GB,Lance Macklin,15
192,16,,GB,Peter Collins,16
192,17,,Bel,Johnny Claes,17
192,18,,GB,Ken Wharton,18
192,19,,Arg,Roberto Mieres,19
192,20,,USA,Fred Wacker,20
193,1,,It,Alberto Ascari,1
193,2,,It,Giuseppe Farina,2
193,3,,It,Felice Bonetto,3
Arg,José Froilán Gonzalez
193,4,,GB,Mike Hawthorn,3
193,5,,Swz,Emmanuel de Graffenried,4
193,6,,Fr,Maurice Trintignant,5
193,7,,Fr,Louis Rosier,6
193,8,,GB,Peter Collins,7
193,9,,GB,Stirling Moss,8
193,DNS,,USA,Fred Wacker,0
193,NC,,Bel,Johnny Claes,9
193,R,,USA,Harry Schell,0
193,R,,Arg,José Froilán Gonzalez,0
193,R,,Arg,Juan Manuel Fangio,0
193,R,,GB,Kenneth McAlpine,0
193,R,,GB,Ken Wharton,0
193,R,,GB,Lance Macklin,0
193,R,,It,Luigi Villoresi,0
193,R,,Arg,Roberto Mieres,0
193,R,,GB,Roy Salvadori,0
194,1,,Arg,Juan Manuel Fangio,1
194,2,,It,Alberto Ascari,2
194,3,,Arg,José Froilán Gonzalez,3
194,4,,It,Giuseppe Farina,4
194,5,,It,Luigi Villoresi,5
194,6,,Arg,Onofre Marimón,6
194,7,,GB,Mike Hawthorn,7
194,8,,Fr,Maurice Trintignant,8
194,9,,Swz,Emmanuel de Graffenried,9
194,10,,Bel,Johnny Claes,10
194,11,,Bel,Paul Frère,11
194,12,,USA,Harry Schell,12
194,13,,Fr,Louis Rosier,13
194,14,,Fr,Jean Behra,14
194,15,,USA,Fred Wacker,15
194,16,,GB,Peter Collins,16
194,17,,GB,Lance Macklin,17
194,18,,Bel,André Pilette,18
194,19,,Bel,Arthur Legat,19
194,20,,Bel,Georges Berger,20
195,1,,It,Alberto Ascari,1
195,2,,It,Luigi Villoresi,2
195,3,,Arg,Onofre Marimón,4
195,4,,Swz,Emmanuel de Graffenried,4
195,5,,Fr,Maurice Trintignant,4
195,6,,GB,Mike Hawthorn,4
195,7,,USA,Harry Schell,5
195,8,,Fr,Louis Rosier,5
195,9,,USA,Fred Wacker,6
195,10,,Bel,Paul Frère,7
195,11,,Bel,André Pilette,8
195,R,,Bel,Arthur Legat,0
195,R,,Bel,Georges Berger,0
195,R,,It,Giuseppe Farina,0
195,R,,Fr,Jean Behra,0
195,R,,Bel Arg,Johnny Claes,3
Arg,Juan Manuel Fangio
195,R,,Arg,José Froilán Gonzalez,0
195,R,,Arg,Juan Manuel Fangio,0
195,R,,GB,Lance Macklin,0
195,R,,GB,Peter Collins,0
196,1,,It,Giuseppe Farina,1
196,2,,GB,Mike Hawthorn,2
196,3,,Fr,Maurice Trintignant,3
196,4,,Fr,Louis Rosier,4
196,5,,Fr,Jean Behra,5
196,6,,Fr,Élie Bayol,6
