14,Ret,44,Italy,Alberto Ascari,0
14,6,4,Italy,Franco Comotti,5
14,Ret,28,United Kingdom,Reg Parnell,0
United Kingdom,Wilkie Wilkinson
14,Ret,8,France,Yves Giraud-Cabantous,0
United Kingdom,John Selsdon
14,Ret,16,France,"Raph",0
14,Ret,18,France,Pierre Levegh,6
14,Ret,22,Switzerland,Emmanuel de Graffenried,0
14,Ret,42,Italy,Luigi Villoresi,0
14,Ret,26,United Kingdom,Leslie Brooke,0
14,Ret,10,United States,Luigi Chinetti,0
14,Ret,14,France,Raymond Sommer,0
15,1,,Italy,Giuseppe Farina,1
15,2,,France,Jean-Pierre Wimille,2
15,3,,Italy,Luigi Villoresi,3
15,4,,Italy,Piero Taruffi,4
15,5,,France,Raymond Sommer,5
15,6,,Italy,Alberto Ascari,6
15,7,,Switzerland,Emmanuel de Graffenried,7
15,8,,Argentina,Clemar Bucci,8
15,9,,Italy,Nello Pagani,9
15,10,,Thailand,Prince Bira,10
15,11,,Monaco,Louis Chiron,11
15,12,,France,Yves Giraud-Cabantous,12
15,13,,France,Maurice Trintignant,13
15,14,,France,Louis Rosier,14
15,16,,Russia,Igor Troubetzkoy,16
15,17,,United Kingdom,Cuth Harrison,17
15,18,,United Kingdom,Reg Parnell,18
15,19,,France,Eugène Chaboud,19
16,1,,Italy,Giuseppe Farina,1
16,2,,Monaco,Louis Chiron,2
16,3,,Switzerland,Emmanuel de Graffenried,3
16,4,,France,Maurice Trintignant,3
16,5,,Italy,Luigi Villoresi,4
Italy,Alberto Ascari
16,6,,France,Yves Giraud-Cabantous,5
16,7,,France,Eugène Chaboud,6
16,NC,,Argentina,Clemar Bucci,7
16,Ret,,Italy,Nello Pagani,0
16,Ret,,Italy,Alberto Ascari,0
16,Ret,,France,Jean-Pierre Wimille,0
16,Ret,,Russia,Igor Troubetzkoy,7
16,Ret,,United Kingdom,Cuth Harrison,0
16,Ret,,United Kingdom,Reg Parnell,0
16,Ret,,Italy,Piero Taruffi,0
16,Ret,,France,Louis Rosier,0
16,Ret,,France,Raymond Sommer,0
16,Ret,,Thailand,Prince Bira,0
17,1,30,France,Jean-Pierre Wimille,1
17,2,38,Italy,Giuseppe Farina,2
17,3,34,Italy,Luigi Villoresi,3
17,4,26,Italy,Carlo Felice Trossi,4
17,5,32,Italy,Alberto Ascari,5
17,6,56,Italy,Consalvo Sanesi,6
17,7,10,France,Raymond Sommer,7
17,8,4,Monaco,Louis Chiron,8
17,9,24,United Kingdom,Raymond Mays,9
17,10,8,France,Charles Pozzi,10
17,11,50,Switzerland,Christian Kautz,11
17,12,20,United Kingdom,George Abecassis,12
17,13,48,Switzerland,Emmanuel de Graffenried,13
17,14,18,France,Louis Rosier,14
17,15,40,Italy,Clemente Biondetti,15
17,16,52,Thailand,Prince Bira,16
17,17,46,Italy,Luigi Fagioli,17
17,18,42,Russia,Igor Troubetzkoy,18
17,19,36,Italy,Gianfranco Comotti,19
17,20,54,France,Yves Giraud-Cabantous,20
18,1,26,Italy,Carlo Felice Trossi,1
18,2,30,France,Jean-Pierre Wimille,2
18,3,34,Italy,Luigi Villoresi,2
18,4,56,Italy,Consalvo Sanesi,3
18,5,32,Italy,Alberto Ascari,3
18,6,4,Monaco,Louis Chiron,4
18,7,8,France,Charles Pozzi,5
18,8,54,France,Yves Giraud-Cabantous,6
18,9,42,Russia,Igor Troubetzkoy,7
18,Ret,20,United Kingdom,George Abecassis,0
18,Ret,40,Italy,Clemente Biondetti,0
18,Ret,52,Thailand,Prince Bira,0
18,Ret,36,Italy,Gianfranco Comotti,0
18,Ret,48,Switzerland,Emmanuel de Graffenried,0
18,Ret,46,Italy,Luigi Fagioli,0
18,Ret,38,Italy,Giuseppe Farina,0
18,Ret,50,Switzerland,Christian Kautz,8
18,Ret,24,United Kingdom,Raymond Mays,0
18,Ret,18,France,Louis Rosier,0
18,Ret,10,France,Raymond Sommer,0
18,DNQ,44,Argentina,Clemar Bucci,0
18,DNQ,22,United Kingdom,Bob Gerard,0
18,DNS,28,Italy,Achille Varzi,8
19,1,,France,Jean-Pierre Wimille,1
19,2,,Italy,Alberto Ascari,2
19,3,,Italy,Consalvo Sanesi,3
20,1,,France,Jean-Pierre Wimille,1
20,2,,Italy,Consalvo Sanesi,2
20,3,,Italy,Alberto Ascari,2
20,4,,Italy,Franco Comotti,3
